,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,street,city,district,postcode,latGold,lonGold
30,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
31,4451,4451,4451,9,UBERLANDIA,SAO PAULO,ANHANGUERA,,-23.43684,-46.772988
32,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
33,9489,9489,9489,113,JOSE OITICICA,SAO PAULO,CIDADE LIDER,,-23.559894,-46.503401
34,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
35,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
36,740,740,740,        32,CARLOS JORGE SCHMIDT,SAO PAULO,PARELHEIROS,,-23.79193,-46.734728
37,212,212,212,        45,JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.868805,-46.678967
38,4598,4598,4598,160,RUA JULIO DE OLIVEIRA,SAO PAULO,PERUS,,-23.403575,-46.738554
39,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
40,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
41,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
42,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
43,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
44,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
45,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
46,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
47,8314,8314,8314,65,RUA AITINGA,SAO PAULO,TUCURUVI,,-23.480849,-46.609318
48,787,787,787,       477,JOAO DONA SILVA BRAGA,SAO PAULO,PARELHEIROS,,-23.827671,-46.720566
49,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
50,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
51,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
52,7454,7454,7454,       156,ALESSANDRO MELANI,SAO PAULO,IGUATEMI,,-23.593437,-46.441382
53,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
54,740,740,740,        32,CARLOS JORGE SCHMIDT,SAO PAULO,PARELHEIROS,,-23.79193,-46.734728
55,11419,11419,11419,288,RUA MARGARIDA CARLOS DE ALBUQUERQUE,SAO PAULO,ITAIM PAULISTA,,-23.519861,-46.384899
56,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
57,1914,1914,1914,111,RUA CORONEL JULIANO,SAO PAULO,SOCORRO,,-23.693399,-46.702294
58,11415,11415,11415,1601,TIBURCIO DE SOUSA,SAO PAULO,ITAIM PAULISTA,,-23.511182,-46.394278
59,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
60,10680,10680,10680,853,SILVEIRA PIRES,SAO PAULO,JARDIM HELENA,,-23.486927,-46.426803
61,8277,8277,8277,123,RUA JERONIMA DIAS,SAO PAULO,SANTANA,,-23.486456,-46.624131
62,5713,5713,5713,311,RUA AFONSO CELSO,SAO PAULO,VILA MARIANA,,-23.593564,-46.635034
63,5206,5206,5206,S/N,RUA ALVARENGA,SAO PAULO,PEDREIRA,,-23.713869,-46.634922
64,9465,9465,9465,640,RUA AMARO B CAVALCANTI,SAO PAULO,VILA MATILDE,,-23.536526,-46.521537
65,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
66,1091,1091,1091,89,DO JARARAU,SAO PAULO,JARDIM ANGELA,,-23.702813,-46.791333
67,746,746,746,1860,RUA AMERICO TURINI,SAO PAULO,JARDIM ANGELA,,-23.746562,-46.786838
68,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
69,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
70,7378,7378,7378,579,DOM MATEUS DE ABREU PEREIRA,SAO PAULO,SAO RAFAEL,,-23.63283,-46.441112
71,705,705,705,,,SAO PAULO,RAPOSO TAVARES,,-23.593571,-46.805176
72,2087,2087,2087,379,RUA BENTO BRANCO DE ANDRADE,SAO PAULO,SANTO AMARO,,-23.648258,-46.722438
73,11219,11219,11219,6020,INACIO MONTEIRO,SAO PAULO,CIDADE TIRADENTES,,-23.590358,-46.382277
74,4504,4504,4504,20,RUA ANGELO DONA SILVA,SAO PAULO,JARAGUA,,-23.447905,-46.734583
75,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
76,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
77,1623,1623,1623,251,RUA AMARO OLIVEIRA LIMA,SAO PAULO,CAMPO LIMPO,,-23.621402,-46.762107
78,10433,10433,10433,225,AVENIDA DOUTOR USSIEL CIRILO,SAO PAULO,VILA JACUI,,-23.499562,-46.452792
79,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
80,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
81,1948,1948,1948,86,RUA GALENO DE CASTRO,SAO PAULO,CAMPO GRANDE,,-23.663345,-46.706447
82,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
83,3634,3634,3634,SN,RUA FRANCISCO OLAVO DE ASSIS,SAO PAULO,JAGUARA,,-23.50573,-46.761803
84,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
85,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
86,3207,3207,3207,1,MIRASSOL,SAO PAULO,ANHANGUERA,,-23.447226,-46.796934
87,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
88,1296,1296,1296,75,BAZILIO RAMOS,SAO PAULO,JARDIM ANGELA,,-23.718741,-46.752944
89,9961,9961,9961,45B,RUA ARLINDO BETTIO,SAO PAULO,ERMELINO MATARAZZO,,-23.483966,-46.496522
90,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
91,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
92,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
93,808,808,808,,RUA BELEM,SAO PAULO,PARELHEIROS,,-23.826053,-46.700713
94,10105,10105,10105,590,RUA LINCOLN JUNQUEIRA,SAO PAULO,JOSE BONIFACIO,,-23.545627,-46.432383
95,8654,8654,8654,395,RUA AZEVEDO E BRITO,SAO PAULO,VILA FORMOSA,,-23.567989,-46.534363
96,794,794,794,512,RUA VISCONDE DE MONTE ALEGRE,SAO PAULO,PARELHEIROS,,-23.831147,-46.710833
97,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
98,8210,8210,8210,,RUA ANNA PAPPINI GUARANHA,SAO PAULO,VILA GUILHERME,,-23.511827,-46.618581
99,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
100,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
101,3750,3750,3750,99,AVENIDA GUILHERME MANKEL,SAO PAULO,PIRITUBA,,-23.471092,-46.74663
102,3897,3897,3897,1000,RUA HUNGRIA,SAO PAULO,PINHEIROS,,-23.578566,-46.694178
103,1680,1680,1680,78,RUA ZULMIRA CAVALHEIRO FAUSTINO,SAO PAULO,JARDIM SAO LUIS,,-23.64407,-46.745786
104,303,303,303,S/N,AVENIDA JOSE ESTIMA FILHO,SAO PAULO,JARDIM ANGELA,,-23.731312,-46.792751
105,10143,10143,10143,20,HERA DO CANADA,SAO PAULO,JOSE BONIFACIO,,-23.581235,-46.419776
106,1820,1820,1820,55,RUA ALFREDO MENDES DONA SILVA,SAO PAULO,VILA SONIA,,-23.602725,-46.744906
107,211,211,211,SN,RUA JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.86868,-46.679316
108,8206,8206,8206,733,VOLUNTARIOS DONA PATRIA,SAO PAULO,SANTANA,,-23.513391,-46.626397
109,207,207,207,75,RUA FILOMENA BELMONT,SAO PAULO,MARSILAC,,-23.907963,-46.706575
110,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
111,722,722,722,47,RUA CARMELIA T RAIMONDI,SAO PAULO,PARELHEIROS,,-23.84435,-46.732962
112,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
113,11594,11594,11594,400,CAPACHOS,SAO PAULO,JARDIM HELENA,,-23.481993,-46.380165
114,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
115,4581,4581,4581,934,AVENIDA FIORELLI PECCICACCO,SAO PAULO,PERUS,,-23.40495,-46.744093
116,8556,8556,8556,210,ITAPURA,SAO PAULO,TATUAPE,,-23.54074,-46.567426
117,9123,9123,9123,200,RUA PROFESSOR ANTONIO CASTELAR DE FRANCESCHI,SAO PAULO,TREMEMBE,,-23.457107,-46.630805
118,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
119,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
120,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
121,4546,4546,4546,560,RUA GONCALVES DE ANDRADE,SAO PAULO,PERUS,,-23.410292,-46.756693
122,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
123,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
124,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
125,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
126,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
127,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
128,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
129,1076,1076,1076,S/N,AVENIDA SAO PAULO,SAO PAULO,GRAJAU,,-23.733894,-46.663211
130,3443,3443,3443,245,FIUZA DE CASTRO MARECHAL,SAO PAULO,BUTANTA,,-23.582887,-46.744912
131,8596,8596,8596,        33,ARTUR DE SANTI,SAO PAULO,VILA FORMOSA,,-23.574665,-46.55426
132,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
133,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
134,1972,1972,1972,180,RUA DOUTOR FRANCISCO LOUREIRO,SAO PAULO,CIDADE DUTRA,,-23.719513,-46.679341
135,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
136,8581,8581,8581,81,RUA PADRE BRUNO RICCO,SAO PAULO,SAO LUCAS,,-23.592777,-46.548004
137,8837,8837,8837,629,AVENIDA BOSCHETTI,SAO PAULO,VILA MEDEIROS,,-23.487262,-46.590789
138,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
139,7133,7133,7133,     11555,ARICANDUVA,SAO PAULO,ARICANDUVA,,-23.595493,-46.465307
140,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
141,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
142,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
143,10547,10547,10547,170,RUA ARVORE DONA CERA,SAO PAULO,VILA CURUCA,,-23.51514,-46.427619
144,3689,3689,3689,60,SILVA AIROSA,SAO PAULO,VILA LEOPOLDINA,,-23.520187,-46.74183
145,4809,4809,4809,       335,TOMAS DE NORONHA,SAO PAULO,BRASILANDIA,,-23.450046,-46.680993
146,806,806,806,50,RUA PAULINO GOTTSFRITZ,SAO PAULO,PARELHEIROS,,-23.840873,-46.698566
147,902,902,902,314,GEORGINA BOCCHIGLIERI,SAO PAULO,CIDADE DUTRA,,-23.739272,-46.708051
148,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
149,11190,11190,11190,120,LAJEDO,SAO PAULO,CIDADE TIRADENTES,,-23.587395,-46.386501
150,4451,4451,4451,9,UBERLANDIA,SAO PAULO,ANHANGUERA,,-23.43684,-46.772988
151,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
152,3653,3653,3653,842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,SAO DOMINGOS,,-23.481998,-46.762672
153,740,740,740,        32,CARLOS JORGE SCHMIDT,SAO PAULO,PARELHEIROS,,-23.79193,-46.734728
154,3813,3813,3813,630,AVENIDA ENGENHEIRO OSCAR AMERICANO,SAO PAULO,MORUMBI,,-23.589864,-46.701847
155,8511,8511,8511,586,AVENIDA REGENTE FEIJO,SAO PAULO,AGUA RASA,,-23.557319,-46.572739
156,1119,1119,1119,2725,SOARES DE SOUSA JUNIOR,SAO PAULO,JARDIM ANGELA,,-23.700368,-46.769112
157,1385,1385,1385,2100,NOVA DO TUPAROQUERA,SAO PAULO,JARDIM SAO LUIS,,-23.6659,-46.744492
158,9654,9654,9654,27,RUA BOIPEVA,SAO PAULO,ARTUR ALVIM,,-23.539677,-46.482867
159,2874,2874,2874,378,RUA CACHOEIRA VIDA NOVA,SAO PAULO,RAPOSO TAVARES,,-23.585237,-46.802641
160,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
161,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
162,848,848,848,248,RUA HIERAPOLIS,SAO PAULO,GRAJAU,,-23.766058,-46.705009
163,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
164,2245,2245,2245,585,RUA PALACETE DAS AGUIAS,SAO PAULO,CAMPO BELO,,-23.642126,-46.667968
165,4400,4400,4400,78,RUA MESTRE SIMEAO JOSE DE NAZARE,SAO PAULO,CACHOEIRINHA,,-23.46328,-46.671745
166,770,770,770,,CARLO CAPROLI,SAO PAULO,JARDIM ANGELA,,-23.73986,-46.779711
167,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
168,9109,9109,9109,222 B,MARIA BRAULIO DONA,SAO PAULO,CACHOEIRINHA,,-23.459021,-46.655278
169,9553,9553,9553,200,RUA JOAQUIM MEIRA DE SIQUEIRA,SAO PAULO,PARQUE DO CARMO,,-23.57868,-46.487013
170,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
171,936,936,936,        32,MARTINS,SAO PAULO,GRAJAU,,-23.787528,-46.692482
172,8775,8775,8775,        76,SIMAO BORGES,SAO PAULO,VILA MARIA,,-23.50708,-46.594698
173,206,206,206,7,PASCOAL BELMONT,SAO PAULO,MARSILAC,,-23.908371,-46.707091
174,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
175,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
176,9240,9240,9240,      6680,SEZEFREDO FAGUNDES,SAO PAULO,TREMEMBE,,-23.427694,-46.593913
177,7457,7457,7457,       215,VILZA,SAO PAULO,SAPOPEMBA,,-23.60925,-46.432463
178,7479,7479,7479,      2702,BENTO GUELFI,SAO PAULO,IGUATEMI,,-23.61895,-46.423406
179,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
180,9218,9218,9218,1910,RUA ANTONIO SERGIO DE MATOS,SAO PAULO,JACANA,,-23.45181,-46.577974
181,5668,5668,5668,936,MIGUEL STEFANO,SAO PAULO,SAUDE,,-23.621968,-46.630581
182,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
183,9209,9209,9209,234,LAURO PINTO RIBEIRO MAESTRO,SAO PAULO,TREMEMBE,,-23.433572,-46.582187
184,11219,11219,11219,6020,INACIO MONTEIRO,SAO PAULO,CIDADE TIRADENTES,,-23.590358,-46.382277
185,3816,3816,3816,77,RUA ENGENHEIRO BIANOR,SAO PAULO,BUTANTA,,-23.570459,-46.707862
186,3805,3805,3805,215,AVENIDA CORIFEU AZEVEDO MARQUES,SAO PAULO,BUTANTA,,-23.570057,-46.716917
187,3539,3539,3539,845,MARSELHA,SAO PAULO,JAGUARE,,-23.546169,-46.747545
188,3694,3694,3694,1680,RUA CARLOS WEBER,SAO PAULO,VILA LEOPOLDINA,,-23.522864,-46.73366
189,3469,3469,3469,1586,AVENIDA NOSSA SENHORA DONA ASSUNCAO,SAO PAULO,RIO PEQUENO,,-23.564166,-46.746145
190,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
191,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
192,6393,6393,6393,46,FRANCISCO REBELO,SAO PAULO,VILA PRUDENTE,,-23.60661,-46.565459
193,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
194,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
195,9678,9678,9678,S/N,AVENIDA MIGUEL IGNACIO CURI,SAO PAULO,ITAQUERA,,-23.549442,-46.472151
196,4316,4316,4316,120,RUA JERONIMO SOUTO MAIOR,SAO PAULO,BRASILANDIA,,-23.475712,-46.692951
197,8441,8441,8441,306,OURINHOS,SAO PAULO,MOOCA,,-23.566489,-46.579514
198,11548,11548,11548,165A,GRUTA DAS PRINCESAS,SAO PAULO,JARDIM HELENA,,-23.483421,-46.394173
199,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
200,7480,7480,7480,80,RUA DOS LIRIOS,SAO PAULO,IGUATEMI,,-23.62333,-46.41622
201,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
202,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
203,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
204,4840,4840,4840,571,CAETANO NOGUEIRA DONA COSTA,SAO PAULO,CACHOEIRINHA,,-23.454213,-46.662461
205,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
206,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
207,9136,9136,9136,5582,AVENIDA NOVA CANTAREIRA,SAO PAULO,TREMEMBE,,-23.450663,-46.616318
208,8943,8943,8943,SN,LAMARAO,SAO PAULO,JACANA,,-23.470359,-46.564245
209,10752,10752,10752,49,RUA TIETE,SAO PAULO,JARDIM HELENA,,-23.486949,-46.407632
210,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
211,6360,6360,6360,62,RUA PROFESSOR JOSE OZI,SAO PAULO,IPIRANGA,,-23.609075,-46.581633
212,724,724,724,210,ESTRADA DE PARELHEIROS KM,SAO PAULO,PARELHEIROS,,-23.826643,-46.732384
213,5037,5037,5037,SN,MARIA MOASSAB BARBOUR,SAO PAULO,GRAJAU,,-23.744412,-46.660168
214,5027,5027,5027,153,ESTRADA JOAO LANG,SAO PAULO,PARELHEIROS,,-23.86797,-46.65246
215,9552,9552,9552,495,AVENIDA AFONSO SAMPAIO SOUZA,SAO PAULO,PARQUE DO CARMO,,-23.580006,-46.487032
216,498,498,498,400,RUA FLANDRES,SAO PAULO,CAPAO REDONDO,,-23.686071,-46.800755
217,10751,10751,10751,         5,APIUQUIRIBO,SAO PAULO,JARDIM HELENA,,-23.493707,-46.405084
218,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
219,3393,3393,3393,      2150,CANDIDO MOTTA FILHO,SAO PAULO,RIO PEQUENO,,-23.557491,-46.762247
220,10752,10752,10752,49,RUA TIETE,SAO PAULO,JARDIM HELENA,,-23.486949,-46.407632
221,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
222,3276,3276,3276,195,RUA MANUEL MARTINS COLLACO,SAO PAULO,RIO PEQUENO,,-23.571786,-46.777202
223,7900,7900,7900,300,SILVEIRA CAMPOS,SAO PAULO,CAMBUCI,,-23.569517,-46.618312
224,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
225,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
226,8660,8660,8660,1685,RUA FRANCISCO MARENGO,SAO PAULO,TATUAPE,,-23.552329,-46.556641
227,209,209,209,43,ARUEIRA,SAO PAULO,PARELHEIROS,,-23.860039,-46.713653
228,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
229,5038,5038,5038,SN,RUA MARIA MOASSAB BARBOUR,SAO PAULO,GRAJAU,,-23.744002,-46.660232
230,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
231,3653,3653,3653,842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,SAO DOMINGOS,,-23.481998,-46.762672
232,5188,5188,5188,SN,RUA MATSUICHI WADA,SAO PAULO,PEDREIRA,,-23.695389,-46.659477
233,2329,2329,2329,1476,RUA GAIVOTA,SAO PAULO,MOEMA,,-23.607596,-46.671557
234,4318,4318,4318,61,CICERO CORDEIRO,SAO PAULO,BRASILANDIA,,-23.474202,-46.690808
235,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
236,9360,9360,9360,99,AVENIDA INCONFIDENCIA MINEIRA,SAO PAULO,ARICANDUVA,,-23.584387,-46.519631
237,7431,7431,7431,851,RUA FRANCISCO DE MELO PALHETA,SAO PAULO,IGUATEMI,,-23.599979,-46.451825
238,4555,4555,4555,306,MARCELINO FERREIRA BUENO,SAO PAULO,PIRITUBA,,-23.410783,-46.754768
239,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
240,831,831,831,100,RUA FREI AMADOR ARRAIS,SAO PAULO,CIDADE DUTRA,,-23.760672,-46.717363
241,5037,5037,5037,SN,MARIA MOASSAB BARBOUR,SAO PAULO,GRAJAU,,-23.744412,-46.660168
242,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
243,5644,5644,5644,181,ALAMEDA TACAUNAS DOS,SAO PAULO,SAUDE,,-23.62063,-46.644312
244,9240,9240,9240,      6680,SEZEFREDO FAGUNDES,SAO PAULO,TREMEMBE,,-23.427694,-46.593913
245,749,749,749,601,RUA RENE CASTERA,SAO PAULO,JARDIM ANGELA,,-23.750653,-46.776956
246,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
247,4674,4674,4674,1106,NOVA ROMA,SAO PAULO,JARAGUA,,-23.442114,-46.719306
248,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
249,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
250,3222,3222,3222,80,RUA POMPEU BERTINI,SAO PAULO,ANHANGUERA,,-23.430027,-46.79321
251,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
252,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
253,9961,9961,9961,45B,RUA ARLINDO BETTIO,SAO PAULO,ERMELINO MATARAZZO,,-23.483966,-46.496522
254,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
255,777,777,777,       800,TAQUANDAVA,SAO PAULO,JARDIM ANGELA,,-23.724052,-46.764337
256,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
257,205,205,205,S/N,EST ENGENHEIRO MARCILAC,SAO PAULO,MARSILAC,,-23.875968,-46.738807
258,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
259,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
260,9111,9111,9111,303,SOLAR,SAO PAULO,CACHOEIRINHA,,-23.45492,-46.656922
261,10101,10101,10101,20,RUA SILVIANOPOLIS,SAO PAULO,JOSE BONIFACIO,,-23.550187,-46.435969
262,8711,8711,8711,308,RUA RENATO RINALDI,SAO PAULO,CARRAO,,-23.549587,-46.543431
263,11489,11489,11489,10,RUA LOURENCO FRANCO DO PRADO,SAO PAULO,ITAIM PAULISTA,,-23.508956,-46.380648
264,8060,8060,8060,412,RUA NURSIA,SAO PAULO,CASA VERDE,,-23.502132,-46.649948
265,8943,8943,8943,SN,LAMARAO,SAO PAULO,JACANA,,-23.470359,-46.564245
266,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
267,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
268,1921,1921,1921,40,AVENIDA DOUTOR CAETANO PETRAGLIA SOBRINHO,SAO PAULO,SOCORRO,,-23.678306,-46.715402
