number,street,city,latGold,lonGold,id,geoapi_id,request_id,lat,long,accuracy,endereço
913,PIRAJU,SAO PAULO,-23.803346,-46.724973,2924442,Here,2924442,-23.56626,-46.57435,0.92,"PIRAJU, 913, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924443,Here,2924443,-23.46652,-46.58925,1.0,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924443,OpenRouteService,2924443,-23.451156,-46.691936,0.8,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924443,Google,2924443,-23.6104268,-46.4556063,,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924443,MapBox,2924443,-23.610855,-46.455773,0.927407,"AMIZADE,          2, SAO PAULO, SP"
400,RUBENS DE OLIVEIRA,SAO PAULO,-23.742692,-46.665509,2924444,MapBox,2924444,-23.743574,-46.664858,1.0,"RUBENS DE OLIVEIRA, 400, SAO PAULO, SP"
400,RUBENS DE OLIVEIRA,SAO PAULO,-23.742692,-46.665509,2924444,OpenRouteService,2924444,-23.744393,-46.664726,0.8,"RUBENS DE OLIVEIRA, 400, SAO PAULO, SP"
400,RUBENS DE OLIVEIRA,SAO PAULO,-23.742692,-46.665509,2924444,Here,2924444,-23.74351,-46.66497,1.0,"RUBENS DE OLIVEIRA, 400, SAO PAULO, SP"
400,RUBENS DE OLIVEIRA,SAO PAULO,-23.742692,-46.665509,2924444,Google,2924444,-23.7380955,-46.6670731,,"RUBENS DE OLIVEIRA, 400, SAO PAULO, SP"
257,BAHIA,SAO PAULO,-23.545298,-46.65963,2924445,MapBox,2924445,-23.545514,-46.659555,0.927407,"BAHIA, 257, SAO PAULO, SP"
257,BAHIA,SAO PAULO,-23.545298,-46.65963,2924445,OpenRouteService,2924445,-23.545463,-46.659658,1.0,"BAHIA, 257, SAO PAULO, SP"
257,BAHIA,SAO PAULO,-23.545298,-46.65963,2924445,Google,2924445,-23.5455263,-46.659592,,"BAHIA, 257, SAO PAULO, SP"
257,BAHIA,SAO PAULO,-23.545298,-46.65963,2924445,Here,2924445,-23.54534,-46.65975,1.0,"BAHIA, 257, SAO PAULO, SP"
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2924446,Here,2924446,-23.71906,-46.70487,0.74,"RUA RENE CASTERA, 601, SAO PAULO, SP"
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2924446,OpenRouteService,2924446,-23.570533,-46.663713,0.6,"RUA RENE CASTERA, 601, SAO PAULO, SP"
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2924446,Google,2924446,-23.7504289,-46.7768354,,"RUA RENE CASTERA, 601, SAO PAULO, SP"
601,RUA RENE CASTERA,SAO PAULO,-23.750653,-46.776956,2924446,MapBox,2924446,-23.750094,-46.777195,1.0,"RUA RENE CASTERA, 601, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924447,Google,2924447,-23.6250982,-46.5059403,,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924447,Here,2924447,-23.62523,-46.50517,0.99,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924447,OpenRouteService,2924447,-23.625315,-46.505805,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924447,MapBox,2924447,-23.62505,-46.506118,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924448,MapBox,2924448,-23.62505,-46.506118,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924448,Google,2924448,-23.6250982,-46.5059403,,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924448,Here,2924448,-23.62523,-46.50517,0.99,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924448,OpenRouteService,2924448,-23.625315,-46.505805,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2924449,MapBox,2924449,-23.4143154,-46.5090197,0.623333,"AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2924449,Here,2924449,-23.47509,-46.42473,0.89,"AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2924449,OpenRouteService,2924449,-23.570533,-46.663713,0.6,"AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO, SP"
2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,-23.474758,-46.424325,2924449,Google,2924449,-23.4746436,-46.4248518,,"AVENIDA DOUTOR JOSE ARTHUR DONA NOVA, 2737, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924450,OpenRouteService,2924450,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924450,Google,2924450,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924450,MapBox,2924450,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924450,Here,2924450,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
20,GUIOMAR NOVAES,SAO PAULO,-23.447428,-46.746405,2924451,OpenRouteService,2924451,-23.449496,-46.748531,0.8,"GUIOMAR NOVAES, 20, SAO PAULO, SP"
20,GUIOMAR NOVAES,SAO PAULO,-23.447428,-46.746405,2924451,MapBox,2924451,-23.448115,-46.747465,1.0,"GUIOMAR NOVAES, 20, SAO PAULO, SP"
20,GUIOMAR NOVAES,SAO PAULO,-23.447428,-46.746405,2924451,Google,2924451,-23.4482583,-46.7473014,,"GUIOMAR NOVAES, 20, SAO PAULO, SP"
20,GUIOMAR NOVAES,SAO PAULO,-23.447428,-46.746405,2924451,Here,2924451,-23.44825,-46.7473,1.0,"GUIOMAR NOVAES, 20, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2924452,Google,2924452,-23.4755153,-46.4277542,,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2924452,Here,2924452,-23.47564,-46.42769,1.0,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2924452,MapBox,2924452,-23.475535,-46.427739,1.0,"ANTONIO XAVIER, 81, SAO PAULO, SP"
81,ANTONIO XAVIER,SAO PAULO,-23.475623,-46.427649,2924452,OpenRouteService,2924452,-23.475428,-46.427171,0.8,"ANTONIO XAVIER, 81, SAO PAULO, SP"
21,RUA NICOLAU LORIN,SAO PAULO,-23.853512,-46.695767,2924453,OpenRouteService,2924453,-23.853372,-46.696287,0.8,"RUA NICOLAU LORIN, 21, SAO PAULO, SP"
21,RUA NICOLAU LORIN,SAO PAULO,-23.853512,-46.695767,2924453,MapBox,2924453,-23.853411,-46.69665,1.0,"RUA NICOLAU LORIN, 21, SAO PAULO, SP"
21,RUA NICOLAU LORIN,SAO PAULO,-23.853512,-46.695767,2924453,Google,2924453,-23.8534295,-46.6956446,,"RUA NICOLAU LORIN, 21, SAO PAULO, SP"
21,RUA NICOLAU LORIN,SAO PAULO,-23.853512,-46.695767,2924453,Here,2924453,-23.85342,-46.69618,1.0,"RUA NICOLAU LORIN, 21, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924454,Here,2924454,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924454,Google,2924454,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924454,OpenRouteService,2924454,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924454,MapBox,2924454,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924455,Google,2924455,-23.6250982,-46.5059403,,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924455,OpenRouteService,2924455,-23.625315,-46.505805,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924455,MapBox,2924455,-23.62505,-46.506118,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924455,Here,2924455,-23.62523,-46.50517,0.99,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924456,Here,2924456,-23.61048,-46.64295,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924456,OpenRouteService,2924456,-23.538679,-46.468242,0.8,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924456,Google,2924456,-23.6399722,-46.4462197,,"DOS LIRIOS, 10, SAO PAULO, SP"
10,DOS LIRIOS,SAO PAULO,-23.638449,-46.447187,2924456,MapBox,2924456,-23.610426,-46.64296,1.0,"DOS LIRIOS, 10, SAO PAULO, SP"
381,AVENIDA ANGELICA,SAO PAULO,-23.53625,-46.654043,2924457,Here,2924457,-23.53622,-46.65407,1.0,"AVENIDA ANGELICA, 381, SAO PAULO, SP"
381,AVENIDA ANGELICA,SAO PAULO,-23.53625,-46.654043,2924457,Google,2924457,-23.5362914,-46.6538446,,"AVENIDA ANGELICA, 381, SAO PAULO, SP"
381,AVENIDA ANGELICA,SAO PAULO,-23.53625,-46.654043,2924457,MapBox,2924457,-23.536313,-46.653766,1.0,"AVENIDA ANGELICA, 381, SAO PAULO, SP"
381,AVENIDA ANGELICA,SAO PAULO,-23.53625,-46.654043,2924457,OpenRouteService,2924457,-23.536937,-46.654334,0.8,"AVENIDA ANGELICA, 381, SAO PAULO, SP"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2924458,Google,2924458,-23.8683448,-46.7567086,,"RUA ENRIQUE AMORIM, 101, SAO PAULO, SP"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2924458,OpenRouteService,2924458,-23.866982,-46.755118,0.8,"RUA ENRIQUE AMORIM, 101, SAO PAULO, SP"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2924458,MapBox,2924458,-23.8676124,-46.7560816,0.797619,"RUA ENRIQUE AMORIM, 101, SAO PAULO, SP"
101,RUA ENRIQUE AMORIM,SAO PAULO,-23.867041,-46.75333,2924458,Here,2924458,-23.86747,-46.7558,0.98,"RUA ENRIQUE AMORIM, 101, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924459,MapBox,2924459,-23.610855,-46.455773,0.927407,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924459,Here,2924459,-23.46652,-46.58925,1.0,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924459,Google,2924459,-23.6104268,-46.4556063,,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924459,OpenRouteService,2924459,-23.451156,-46.691936,0.8,"AMIZADE,          2, SAO PAULO, SP"
1201,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,SAO PAULO,-23.510475,-46.714683,2924460,MapBox,2924460,-23.510109,-46.715513,1.0,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1201, SAO PAULO, SP"
1201,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,SAO PAULO,-23.510475,-46.714683,2924460,Here,2924460,-23.5098,-46.71503,1.0,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1201, SAO PAULO, SP"
1201,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,SAO PAULO,-23.510475,-46.714683,2924460,OpenRouteService,2924460,-23.50958,-46.715113,1.0,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1201, SAO PAULO, SP"
1201,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,SAO PAULO,-23.510475,-46.714683,2924460,Google,2924460,-23.5096199,-46.7153096,,"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 1201, SAO PAULO, SP"
87,CACHOEIRO DO ITAPEMIRM,SAO PAULO,-23.472253,-46.755499,2924461,Google,2924461,-23.4727008,-46.7552043,,"CACHOEIRO DO ITAPEMIRM, 87, SAO PAULO, SP"
87,CACHOEIRO DO ITAPEMIRM,SAO PAULO,-23.472253,-46.755499,2924461,OpenRouteService,2924461,-23.570533,-46.663713,0.6,"CACHOEIRO DO ITAPEMIRM, 87, SAO PAULO, SP"
87,CACHOEIRO DO ITAPEMIRM,SAO PAULO,-23.472253,-46.755499,2924461,Here,2924461,-23.53147,-46.50951,0.98,"CACHOEIRO DO ITAPEMIRM, 87, SAO PAULO, SP"
87,CACHOEIRO DO ITAPEMIRM,SAO PAULO,-23.472253,-46.755499,2924461,MapBox,2924461,-23.428114,-46.510522,1.0,"CACHOEIRO DO ITAPEMIRM, 87, SAO PAULO, SP"
432,RUA MAMUD RAHD,SAO PAULO,-23.463577,-46.628713,2924462,Here,2924462,-23.46117,-46.62769,1.0,"RUA MAMUD RAHD, 432, SAO PAULO, SP"
432,RUA MAMUD RAHD,SAO PAULO,-23.463577,-46.628713,2924462,MapBox,2924462,-23.461012,-46.62776,1.0,"RUA MAMUD RAHD, 432, SAO PAULO, SP"
432,RUA MAMUD RAHD,SAO PAULO,-23.463577,-46.628713,2924462,Google,2924462,-23.4610871,-46.627744,,"RUA MAMUD RAHD, 432, SAO PAULO, SP"
432,RUA MAMUD RAHD,SAO PAULO,-23.463577,-46.628713,2924462,OpenRouteService,2924462,-23.459958,-46.625444,0.8,"RUA MAMUD RAHD, 432, SAO PAULO, SP"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2924463,MapBox,2924463,-23.4784143,-46.6076177,0.66358,"SINFONIA MILITAR TRAV H, S/N, SAO PAULO, SP"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2924463,OpenRouteService,2924463,-23.808624,-46.765823,1.0,"SINFONIA MILITAR TRAV H, S/N, SAO PAULO, SP"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2924463,Here,2924463,-23.80633,-46.76526,0.88,"SINFONIA MILITAR TRAV H, S/N, SAO PAULO, SP"
S/N,SINFONIA MILITAR TRAV H,SAO PAULO,-23.803575,-46.764608,2924463,Google,2924463,-23.5585946,-46.410925,,"SINFONIA MILITAR TRAV H, S/N, SAO PAULO, SP"
3754,AVENIDA PADRE ARLINDO VIEIRA,SAO PAULO,-23.647796,-46.613116,2924464,MapBox,2924464,-23.647384,-46.612986,1.0,"AVENIDA PADRE ARLINDO VIEIRA, 3754, SAO PAULO, SP"
3754,AVENIDA PADRE ARLINDO VIEIRA,SAO PAULO,-23.647796,-46.613116,2924464,Here,2924464,-23.64733,-46.61275,1.0,"AVENIDA PADRE ARLINDO VIEIRA, 3754, SAO PAULO, SP"
3754,AVENIDA PADRE ARLINDO VIEIRA,SAO PAULO,-23.647796,-46.613116,2924464,Google,2924464,-23.6474207,-46.6129072,,"AVENIDA PADRE ARLINDO VIEIRA, 3754, SAO PAULO, SP"
3754,AVENIDA PADRE ARLINDO VIEIRA,SAO PAULO,-23.647796,-46.613116,2924464,OpenRouteService,2924464,-23.64771,-46.612922,0.8,"AVENIDA PADRE ARLINDO VIEIRA, 3754, SAO PAULO, SP"
256,PRACA DONA LIBERDADE,SAO PAULO,-23.554349,-46.635609,2924465,OpenRouteService,2924465,-23.570533,-46.663713,0.6,"PRACA DONA LIBERDADE, 256, SAO PAULO, SP"
256,PRACA DONA LIBERDADE,SAO PAULO,-23.554349,-46.635609,2924465,Google,2924465,-23.5556528,-46.6356308,,"PRACA DONA LIBERDADE, 256, SAO PAULO, SP"
256,PRACA DONA LIBERDADE,SAO PAULO,-23.554349,-46.635609,2924465,Here,2924465,-23.55558,-46.63564,0.87,"PRACA DONA LIBERDADE, 256, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924466,OpenRouteService,2924466,-23.625315,-46.505805,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924466,Here,2924466,-23.62523,-46.50517,0.99,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924466,MapBox,2924466,-23.62505,-46.506118,1.0,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
1754,RUA BATISTA FERGUSIO,SAO PAULO,-23.625387,-46.505204,2924466,Google,2924466,-23.6250982,-46.5059403,,"RUA BATISTA FERGUSIO, 1754, SAO PAULO, SP"
      2200,ALDA,SAO PAULO,-23.702508,-46.624694,2924467,MapBox,2924467,-23.715185,-46.628617,0.927407,"ALDA,       2200, SAO PAULO, SP"
      2200,ALDA,SAO PAULO,-23.702508,-46.624694,2924467,OpenRouteService,2924467,-23.7054,-46.626671,0.8,"ALDA,       2200, SAO PAULO, SP"
      2200,ALDA,SAO PAULO,-23.702508,-46.624694,2924467,Here,2924467,-23.7152,-46.62864,1.0,"ALDA,       2200, SAO PAULO, SP"
      2200,ALDA,SAO PAULO,-23.702508,-46.624694,2924467,Google,2924467,-23.7151611,-46.6281378,,"ALDA,       2200, SAO PAULO, SP"
841,AVENIDA CARLOS DE CAMPOS,SAO PAULO,-23.525634,-46.610274,2924468,OpenRouteService,2924468,-23.525395,-46.610572,1.0,"AVENIDA CARLOS DE CAMPOS, 841, SAO PAULO, SP"
841,AVENIDA CARLOS DE CAMPOS,SAO PAULO,-23.525634,-46.610274,2924468,Here,2924468,-23.52495,-46.61013,1.0,"AVENIDA CARLOS DE CAMPOS, 841, SAO PAULO, SP"
841,AVENIDA CARLOS DE CAMPOS,SAO PAULO,-23.525634,-46.610274,2924468,MapBox,2924468,-23.525348,-46.610687,1.0,"AVENIDA CARLOS DE CAMPOS, 841, SAO PAULO, SP"
841,AVENIDA CARLOS DE CAMPOS,SAO PAULO,-23.525634,-46.610274,2924468,Google,2924468,-23.5253178,-46.61085509999999,,"AVENIDA CARLOS DE CAMPOS, 841, SAO PAULO, SP"
,ORFEO PARAVENTE,SAO PAULO,-23.734297,-46.718283,2924469,OpenRouteService,2924469,-23.570533,-46.663713,0.6,"ORFEO PARAVENTE, nan, SAO PAULO, SP"
,ORFEO PARAVENTE,SAO PAULO,-23.734297,-46.718283,2924469,MapBox,2924469,-23.7376258,-46.7155173,0.72963,"ORFEO PARAVENTE, nan, SAO PAULO, SP"
,ORFEO PARAVENTE,SAO PAULO,-23.734297,-46.718283,2924469,Google,2924469,-23.7377513,-46.7157113,,"ORFEO PARAVENTE, nan, SAO PAULO, SP"
,ORFEO PARAVENTE,SAO PAULO,-23.734297,-46.718283,2924469,Here,2924469,-23.73781,-46.71567,0.89,"ORFEO PARAVENTE, nan, SAO PAULO, SP"
537,RUA VIGARIO JOAO DE PONTES,SAO PAULO,-23.651174,-46.688814,2924470,OpenRouteService,2924470,-23.648727,-46.689187,1.0,"RUA VIGARIO JOAO DE PONTES, 537, SAO PAULO, SP"
537,RUA VIGARIO JOAO DE PONTES,SAO PAULO,-23.651174,-46.688814,2924470,Here,2924470,-23.64903,-46.68888,1.0,"RUA VIGARIO JOAO DE PONTES, 537, SAO PAULO, SP"
537,RUA VIGARIO JOAO DE PONTES,SAO PAULO,-23.651174,-46.688814,2924470,MapBox,2924470,-23.648825,-46.689221,1.0,"RUA VIGARIO JOAO DE PONTES, 537, SAO PAULO, SP"
537,RUA VIGARIO JOAO DE PONTES,SAO PAULO,-23.651174,-46.688814,2924470,Google,2924470,-23.6491892,-46.6895497,,"RUA VIGARIO JOAO DE PONTES, 537, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2924471,Here,2924471,-23.62264,-46.41304,0.78,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2924471,OpenRouteService,2924471,-23.570533,-46.663713,0.6,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,-23.622459,-46.413492,2924471,Google,2924471,-23.6224914,-46.4144929,,"RUA GOLFO DONA CALIFORNIA, 8, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924472,Google,2924472,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924472,MapBox,2924472,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924472,Here,2924472,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924472,OpenRouteService,2924472,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924473,OpenRouteService,2924473,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924473,Here,2924473,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924473,MapBox,2924473,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924473,Google,2924473,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2924474,Here,2924474,-23.57367,-46.39381,1.0,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2924474,MapBox,2924474,-23.573688,-46.393823,1.0,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2924474,OpenRouteService,2924474,-23.585683,-46.382144,0.8,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
6020,INACIO MONTEIRO,SAO PAULO,-23.590358,-46.382277,2924474,Google,2924474,-23.5735786,-46.3937715,,"INACIO MONTEIRO, 6020, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924475,OpenRouteService,2924475,-23.874733,-46.631169,0.8,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924475,Here,2924475,-23.88093,-46.62635,1.0,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924475,MapBox,2924475,-23.8924383,-46.6174,0.797619,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
SN,ESTRADA DO CURUCUTU,SAO PAULO,-23.87646,-46.633957,2924475,Google,2924475,-23.8747448,-46.631251,,"ESTRADA DO CURUCUTU, SN, SAO PAULO, SP"
60,ALTINO ALVES DE ABREU,SAO PAULO,-23.66357,-46.752125,2924476,Here,2924476,-23.66357,-46.75207,1.0,"ALTINO ALVES DE ABREU, 60, SAO PAULO, SP"
60,ALTINO ALVES DE ABREU,SAO PAULO,-23.66357,-46.752125,2924476,MapBox,2924476,-23.663364,-46.752125,1.0,"ALTINO ALVES DE ABREU, 60, SAO PAULO, SP"
60,ALTINO ALVES DE ABREU,SAO PAULO,-23.66357,-46.752125,2924476,Google,2924476,-23.6635644,-46.7521198,,"ALTINO ALVES DE ABREU, 60, SAO PAULO, SP"
60,ALTINO ALVES DE ABREU,SAO PAULO,-23.66357,-46.752125,2924476,OpenRouteService,2924476,-23.665553,-46.753427,0.8,"ALTINO ALVES DE ABREU, 60, SAO PAULO, SP"
794,JOAO ROBALO,SAO PAULO,-23.684688,-46.782275,2924477,OpenRouteService,2924477,-23.679589,-46.779606,0.8,"JOAO ROBALO, 794, SAO PAULO, SP"
794,JOAO ROBALO,SAO PAULO,-23.684688,-46.782275,2924477,MapBox,2924477,-23.684689,-46.782559,1.0,"JOAO ROBALO, 794, SAO PAULO, SP"
794,JOAO ROBALO,SAO PAULO,-23.684688,-46.782275,2924477,Here,2924477,-23.68473,-46.78246,1.0,"JOAO ROBALO, 794, SAO PAULO, SP"
794,JOAO ROBALO,SAO PAULO,-23.684688,-46.782275,2924477,Google,2924477,-23.684716,-46.7824328,,"JOAO ROBALO, 794, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924478,Google,2924478,-23.6104268,-46.4556063,,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924478,OpenRouteService,2924478,-23.451156,-46.691936,0.8,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924478,Here,2924478,-23.46652,-46.58925,1.0,"AMIZADE,          2, SAO PAULO, SP"
         2,AMIZADE,SAO PAULO,-23.806643,-46.640582,2924478,MapBox,2924478,-23.610855,-46.455773,0.927407,"AMIZADE,          2, SAO PAULO, SP"
608,MANUEL MARTINS DE MELO,SAO PAULO,-23.491925,-46.392858,2924479,Google,2924479,-23.4903205,-46.3946115,,"MANUEL MARTINS DE MELO, 608, SAO PAULO, SP"
