,Unnamed: 0,IDEND,ID_EDC,ID_LOGRADOURO,SIGLA_TIPO_LOGRADOURO,DESC_TIPO_LOGRADOURO,NOME_LOGRADOURO,NUMERO_IMOVEL,LETRA_IMOVEL,ID_BAIRRO_POPULAR,NUM_BAIRRO_POPULAR,NOME_BAIRRO_POPULAR,ID_BAIRRO_OFICIAL,NUM_BAIRRO_OFICIAL,TIPO_BAIRRO_OFICIAL,NOME_BAIRRO_OFICIAL,ID_REGIONAL,NOME_REGIONAL,CEP,GEOMETRIA,LONGITUDE,LATITUDE
3839,364672,02378900141,122063,23789,RUA,RUA,JOSE REMUZATD RENNO,141,,128,748,Pindorama,107,743,Bairro,dos Coqueiros,5,NOROESTE,30880570.0,"(-19.907521518163723, -44.02599589910124)",-19.907521518163723,-44.02599589910124
3840,699485,01087811038,827269,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11038,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,4,NORDESTE,31998250.0,"(-19.815578141770125, -43.87755713063318)",-19.815578141770125,-43.87755713063318
3841,9635,01051900380,246451,10519,RUA,RUA,BRASITALIA,380,,221,1141,Araguaia,247,203,Bairro,Araguaia,1,BARREIRO,30620280.0,"(-19.988821000425634, -44.005889794918204)",-19.988821000425634,-44.00588979491821
3842,51559,00165200107,413335,1652,RUA,RUA,AIURUOCA,107,,212,926,Fernão Dias,72,824,Bairro,Fernão Dias,4,NORDESTE,31910444.0,"(-19.871670129820128, -43.922285651369116)",-19.871670129820128,-43.92228565136912
3843,432710,02678700680,60122,26787,RUA,RUA,EUCLASIO,680,,141,765,Santa Efigênia,237,140,Ex Colônia,Bias Fortes,3,LESTE,30260220.0,"(-19.92584616365033, -43.910373534148256)",-19.92584616365033,-43.910373534148256
3844,56196,12281001154,538338,122810,RUA,RUA,JORNALISTA DJALMA ANDRADE,1154,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320595.0,"(-19.974392603063013, -43.93344930180644)",-19.974392603063013,-43.93344930180644
3845,756194,12314500600,842922,123145,RUA,RUA,JORGE MARINI,600,,101,718,Mangabeiras,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.970738595212964, -43.92942072667926)",-19.970738595212964,-43.92942072667926
3846,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
3847,374827,00842100107,451819,8421,RUA,RUA,BATISTA DE FIGUEIREDO,107,,190,815,Vila Paris,261,126,Vila,Paris,2,CENTRO-SUL,30380720.0,"(-19.95016347546653, -43.94938432934303)",-19.95016347546653,-43.94938432934303
3848,699484,01087811178,827268,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11178,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,6,NORTE,31998250.0,"(-19.814826319381567, -43.87841179527358)",-19.814826319381567,-43.87841179527358
3849,112488,12281001150,471504,122810,RUA,RUA,JORNALISTA DJALMA ANDRADE,1150,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320595.0,"(-19.97441317647116, -43.93385114970399)",-19.97441317647116,-43.93385114970399
3850,321859,04218200007,22780,42182,RUA,RUA,MACEDO,7,,68,679,Floresta,303,130,Ex Colônia,Américo Werneck,3,LESTE,31015370.0,"(-19.909488439071918, -43.931206679778995)",-19.90948843907192,-43.931206679779
3851,239418,04820800014,335945,48208,RUA,RUA,JORNALISTA HELVIDIO PRISCO,14,,173,798,Serrano,77,725,Bairro,Serrano,8,PAMPULHA,30881600.0,"(-19.886919066493373, -44.01442359979301)",-19.886919066493373,-44.01442359979301
3852,683529,07502600220,854012,75026,RUA,RUA,ENGENHO DO MAR,220,,56,664,Engenho Nogueira,306,278,Bairro,Engenho Nogueira,8,PAMPULHA,31320480.0,"(-19.89031401706323, -43.981318205742)",-19.89031401706323,-43.981318205742
3853,318874,30308200185,433052,303082,RUA,RUA,JOSE SILVA PASSOS,185,,117,735,Nova Vista,242,830,Bairro,Boa Vista,3,LESTE,31070022.0,"(-19.886621586410655, -43.89059207315847)",-19.88662158641065,-43.89059207315847
3854,51970,01722806434,375248,17228,AVE,AVENIDA,DO CONTORNO,6434,,217,1133,Savassi,183,11,Seção Urbana,Décima Primeira,2,CENTRO-SUL,30110044.0,"(-19.939703860472093, -43.93901232990188)",-19.939703860472093,-43.93901232990188
3855,239315,05050000070,339427,50500,RUA,RUA,OSWALDO CRUZ,70,,116,734,Nova Suissa,155,510,Bairro,Nova Suíça,7,OESTE,30421037.0,"(-19.927980600643288, -43.976249845092816)",-19.927980600643288,-43.976249845092816
3856,494537,13000602208,501623,130006,AVE,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,2208,,402,1676,Vila Calafate,314,150,Bairro,Calafate,7,OESTE,30535485.0,"(-19.924579513707656, -43.97428747777784)",-19.924579513707656,-43.97428747777784
3857,699484,01087811178,827268,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11178,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,6,NORTE,31998250.0,"(-19.814826319381567, -43.87841179527358)",-19.814826319381567,-43.87841179527358
3858,596184,10215300120,708323,102153,RUA,RUA,IPE ROXO,120,,177,802,Solimões,321,985,Bairro,Solimões,6,NORTE,31742790.0,"(-19.818826254020262, -43.9262252398855)",-19.818826254020266,-43.9262252398855
3859,139365,13000607655,838291,130006,AVE,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,7655,,25,630,Califórnia,289,531,Bairro,Califórnia,5,NOROESTE,30535550.0,"(-19.935930343322788, -44.026433204201865)",-19.935930343322788,-44.026433204201865
3860,364346,11637200280,370685,116372,RUA,RUA,LUIZ ZITO FERREIRA,280,,206,833,Olaria,251,629,Bairro,Diamante,1,BARREIRO,30660120.0,"(-19.990959992477162, -44.025256630743364)",-19.99095999247716,-44.02525663074336
3861,169424,30308100100,178042,303081,RUA,RUA,VENDA NOVA,100,,104,721,Maria Helena,9,998,Bairro,Paraúna,9,VENDA NOVA,31680190.0,"(-19.799798141998803, -44.00082907588762)",-19.799798141998803,-44.00082907588762
3862,56196,12281001154,538338,122810,RUA,RUA,JORNALISTA DJALMA ANDRADE,1154,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320595.0,"(-19.974392603063013, -43.93344930180644)",-19.974392603063013,-43.93344930180644
3863,83797,09093500230,65543,90935,RUA,RUA,ENGENHEIRO FERNANDO HALFED,230,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210180.0,"(-19.952852057002858, -43.91103895063417)",-19.952852057002858,-43.91103895063417
3864,126312,10543900151,126811,105439,RUA,RUA,OUTONO,151,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30880482.0,"(-19.902432786958148, -44.026259798264476)",-19.902432786958148,-44.02625979826448
3865,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
3866,675654,10913700275,720091,109137,RUA,RUA,FAUNA,275,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881002.0,"(-19.89909753203986, -44.02572904905865)",-19.89909753203986,-44.02572904905865
3867,619301,10298900711,707181,102989,RUA,RUA,SAO PEDRO DA ALDEIA,711,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30390021.0,"(-20.000929386629252, -43.96867249450296)",-20.00092938662925,-43.96867249450296
3868,615105,01990401331A,694165,19904,RUA,RUA,DESEMBARGADOR BARCELOS,1331,A,116,734,Nova Suissa,301,494,Vila,Ambrosina,7,OESTE,30421124.0,"(-19.934308523781706, -43.979733197137065)",-19.934308523781706,-43.979733197137065
3869,281388,01056200006,382777,10562,RUA,RUA,K,6,,484,1494,Serra do Curral,226,287,Bairro,Solar do Barreiro,1,BARREIRO,30628418.0,"(-20.01578388571393, -44.00335313828292)",-20.01578388571393,-44.00335313828292
3870,224614,10591800508,276707,105918,RUA,RUA,IBIRAPUERA,508,,374,1383,São Damião,2,982,Bairro,São Damião,9,VENDA NOVA,31749150.0,"(-19.782181925379955, -43.94742664691138)",-19.782181925379955,-43.94742664691138
3871,69258,02312700120,27241,23127,RUA,RUA,DOUTOR AMERICO GIANETTI,120,,8,609,Graça,262,386,Vila,Silveira,4,NORDESTE,31140200.0,"(-19.89878833034033, -43.933210906480184)",-19.89878833034033,-43.93321090648018
3872,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
3873,426600,05728800012,131231,57288,RUA,RUA,JOAQUIM CORREA DE AQUINO,12,,26,631,Camargos,149,277,Bairro,Camargos,7,OESTE,30520430.0,"(-19.94286494312791, -44.02397621247999)",-19.94286494312791,-44.02397621247999
3874,127174,00235200237,125661,2352,RUA,RUA,ALINE,237,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30880484.0,"(-19.90351180533943, -44.02461144162454)",-19.90351180533943,-44.02461144162454
3875,755078,10663300580,802799,106633,AVE,AVENIDA,JOSE DE PATROCINIO PONTES,580,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210090.0,"(-19.955052537968758, -43.907608387557005)",-19.95505253796876,-43.907608387557005
3876,626812,02655700020,692398,26557,ROD,RODOVIA,STAEL MARY BICALHO MOTTA MAGALHAES,20,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30320760.0,"(-19.983459313434174, -43.947255709387775)",-19.98345931343417,-43.947255709387775
3877,124132,04141300638,75976,41413,RUA,RUA,LORENA,638,,121,739,Padre Eustáquio,142,253,Bairro,Celeste Império,5,NOROESTE,30730170.0,"(-19.914144221980862, -43.98435202736556)",-19.914144221980862,-43.98435202736556
3878,288118,08191100216,400426,81911,RUA,RUA,MARCOS PAULO DE VASCONCELOS,216,,62,671,Eymard,68,921,Bairro,Aarão Reis,4,NORDESTE,31930470.0,"(-19.860114054796025, -43.912847612042896)",-19.860114054796025,-43.912847612042896
3879,299875,03189800036,421626,31898,RUA,RUA,DOUTOR ANTONIO GONCALVES DE MATOS,36,,148,772,Santa Mônica,274,863,Bairro,Santa Mônica,9,VENDA NOVA,31525140.0,"(-19.82737830115458, -43.9704131551649)",-19.82737830115458,-43.9704131551649
3880,699484,01087811178,827268,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11178,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,6,NORTE,31998250.0,"(-19.814826319381567, -43.87841179527358)",-19.814826319381567,-43.87841179527358
3881,139365,13000607655,838291,130006,AVE,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,7655,,25,630,Califórnia,289,531,Bairro,Califórnia,5,NOROESTE,30535550.0,"(-19.935930343322788, -44.026433204201865)",-19.935930343322788,-44.026433204201865
3882,45587,31331600039,885074,313316,RUA,RUA,PEQUIZEIRO,39,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873642.0,"(-19.802454650062646, -43.904964228459924)",-19.802454650062646,-43.90496422845992
3883,153519,10642900140,148056,106429,RUA,RUA,ADAO MACIEL,140,,1,600,Aarão Reis,43,933,Bairro,Primeiro de Novembro,6,NORTE,31814550.0,"(-19.846248001493933, -43.925541493677926)",-19.846248001493933,-43.925541493677926
3884,471260,04906500228,458714,49065,RUA,RUA,OCARA,228,,146,770,Santa Maria,146,490,Bairro,Santa Maria,7,OESTE,30525290.0,"(-19.935535219041036, -44.01524389734133)",-19.93553521904104,-44.01524389734133
3885,586262,06755300300,635287,67553,RUA,RUA,TERESOPOLIS,300,,295,1298,Canadá,115,376,Vila,Canadá,4,NORDESTE,31130050.0,"(-19.89519497532209, -43.94465395185395)",-19.89519497532209,-43.94465395185395
3886,634524,01282000036D,691270,12820,RUA,RUA,CAPIM BRANCO,36,D,100,717,Madre Gertrudes,204,474,Bairro,Vista Alegre,7,OESTE,30518020.0,"(-19.950322259898865, -44.00185440406798)",-19.950322259898865,-44.00185440406798
3887,92862,01323000410,75738,13230,RUA,RUA,CARIOCA,410,,121,739,Padre Eustáquio,142,253,Bairro,Celeste Império,5,NOROESTE,30730420.0,"(-19.91604619705084, -43.98522068894393)",-19.91604619705084,-43.98522068894393
3888,347829,03589900020,241922,35899,VIA,VIA,GERALDO DIAS,20,,484,1494,Serra do Curral,226,287,Bairro,Solar do Barreiro,1,BARREIRO,30628260.0,"(-20.015613755464333, -44.002274119444934)",-20.015613755464333,-44.00227411944493
3889,95053,01846300058,61201,18463,RUA,RUA,COUTO DE MAGALHAES,58,,126,744,Paraíso,192,451,Bairro,Paraíso,3,LESTE,30270210.0,"(-19.923143771066705, -43.910692659196926)",-19.923143771066705,-43.910692659196926
3890,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
3891,394610,04249800389,144026,42498,AVE,AVENIDA,PROFESSOR MAGALHAES PENIDO,389,,203,830,Aeroporto,55,339,Bairro,Liberdade,8,PAMPULHA,31270383.0,"(-19.855324654919567, -43.95816675607795)",-19.855324654919567,-43.95816675607795
3892,684993,08503000377F,863766,85030,RUA,RUA,SETE DE OUTUBRO,377,F,87,703,Jardim dos Comerciários,263,969,Bairro,Mantiqueira,9,VENDA NOVA,31640565.0,"(-19.79350727498931, -43.97560070310826)",-19.79350727498931,-43.97560070310826
3893,191678,08514300232,204231,85143,PCA,PRACA,PARIS,232,,93,709,Lagoinha Leblon,10,939,Bairro,Leblon,9,VENDA NOVA,31575050.0,"(-19.804816670689753, -43.99240622262471)",-19.804816670689757,-43.99240622262471
3894,428880,00446107840,355357,4461,AVE,AVENIDA,PRESIDENTE ANTONIO CARLOS,7840,,36,641,São Luíz,320,374,Bairro,São Luíz,8,PAMPULHA,31270672.0,"(-19.853661377471862, -43.96111547176973)",-19.853661377471862,-43.96111547176973
3895,751182,30319300138,834897,303193,RUA,RUA,TRES,138,,115,733,Nova Pampulha,16,983,Bairro,do Trevo,8,PAMPULHA,31370710.0,"(-19.8306889840148, -44.016638796227944)",-19.8306889840148,-44.01663879622794
3896,518381,10001600225,563546,100016,RUA,RUA,RADIALISTA ORLANDO CAVALCANTE,225,,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31578440.0,"(-19.811004327641403, -44.006694724296786)",-19.811004327641403,-44.00669472429679
3897,136028,00323900108,147073,3239,RUA,RUA,AMERICA,108,,156,780,São Bernardo,318,901,Bairro,São Bernardo,6,NORTE,31741363.0,"(-19.848379928054666, -43.94009042194426)",-19.848379928054666,-43.94009042194426
3898,385714,11772500416,63730,117725,RUA,RUA,PROFESSOR SYLVIO BARBOSA,416,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320430.0,"(-19.96951093023631, -43.93612226911253)",-19.96951093023631,-43.93612226911253
3899,183546,12261900015,242661,122619,RUA,RUA,W DOIS,15,,198,823,Pongelupe,224,216,Bairro,Urucuia,1,BARREIRO,30628015.0,"(-20.006531640862427, -44.00332556968972)",-20.006531640862427,-44.00332556968972
3900,277820,02842300062A,383882,28423,RUA,RUA,FLAMENGO,62,A,66,677,Flávio Marques Lisboa,217,229,Bairro,Flávio Marques Lisboa,1,BARREIRO,30624170.0,"(-19.998063836772634, -44.00024205759714)",-19.998063836772637,-44.00024205759714
3901,735924,30523800015,828690,305238,RUA,RUA,TREZE,15,,342,1349,Maria Teresa,40,751,Bairro,Monte Azul,6,NORTE,31873130.0,"(-19.820689495577604, -43.88409553391992)",-19.820689495577604,-43.88409553391992
3902,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
3903,662673,02251500441B,714858,22515,RUA,RUA,DOM VICOSO,441,B,121,739,Padre Eustáquio,141,255,Vila,Padre Eustáquio,5,NOROESTE,30720260.0,"(-19.920516032497552, -43.97332228762565)",-19.920516032497552,-43.97332228762565
3904,648626,03589900010,658085,35899,VIA,VIA,GERALDO DIAS,10,,484,1494,Serra do Curral,226,287,Bairro,Solar do Barreiro,1,BARREIRO,30628260.0,"(-20.01542801107397, -44.00219236468655)",-20.01542801107397,-44.00219236468655
3905,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
3906,718789,01865207709,794205,18652,AVE,AVENIDA,CRISTIANO MACHADO,7709,,465,1474,Vila Suzana I,58,412,Bairro,Dona Clara,8,PAMPULHA,31260500.0,"(-19.86250726558398, -43.93309324295117)",-19.86250726558398,-43.93309324295117
3907,583612,30308200199,588644,303082,RUA,RUA,JOSE SILVA PASSOS,199,,117,735,Nova Vista,242,830,Bairro,Boa Vista,3,LESTE,31070022.0,"(-19.886528137158145, -43.89065793759212)",-19.886528137158145,-43.89065793759212
3908,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
3909,192507,07925700002,207801,79257,RUA,RUA,DONA IRACEMA,2,,235,1157,Itaipu,252,210,Bairro,Itaipu,1,BARREIRO,30662760.0,"(-19.98573808338857, -44.050532317828576)",-19.98573808338857,-44.050532317828576
3910,713847,00990300026,828777,9903,PCA,PRACA,ENGENHEIRO FLAVIO GUTIERREZ,26,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210080.0,"(-19.95967598408153, -43.9134227224481)",-19.95967598408153,-43.9134227224481
3911,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
3912,172205,06407600465,216878,64076,RUA,RUA,SATELITE,465,,22,627,Caiçara-Adelaide,128,257,Vila,Adelaide,5,NOROESTE,30770380.0,"(-19.90221976897943, -43.974126944659176)",-19.90221976897943,-43.974126944659176
3913,122454,09981300132,128727,99813,RUA,RUA,SANSAO,132,,47,654,Coqueiros,108,731,Bairro,Patrocínio,5,NOROESTE,30881160.0,"(-19.898414836751506, -44.019609965028486)",-19.898414836751503,-44.019609965028486
3914,61362,05532700390,16731,55327,RUA,RUA,PRINCESA LEOPOLDINA,390,,82,698,Ipiranga,96,823,Bairro,Ipiranga,4,NORDESTE,31160120.0,"(-19.88484043991388, -43.933423352930795)",-19.88484043991388,-43.9334233529308
3915,743031,00325400363,872719,3254,RUA,RUA,DOS AMERICANOS,363,,480,1490,Bairro das Indústrias I,219,219,Bairro,das Indústrias,1,BARREIRO,30620050.0,"(-19.982413283088725, -44.00738200034151)",-19.982413283088725,-44.00738200034151
3916,675654,10913700275,720091,109137,RUA,RUA,FAUNA,275,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881002.0,"(-19.89909753203986, -44.02572904905865)",-19.89909753203986,-44.02572904905865
3917,215332,06215600130,461055,62156,RUA,RUA,SAO CAETANO,130,,158,782,São Francisco,87,881,Bairro,"São Francisco, Quinta Seção",8,PAMPULHA,31255056.0,"(-19.881921704802927, -43.96357967838069)",-19.881921704802927,-43.96357967838069
3918,578546,09546201300,591319,95462,RUA,RUA,JOSE FLAUSINO,1300,,204,831,Jardim Vitória,67,776,Bairro,Vitória,4,NORDESTE,31970270.0,"(-19.863274993047558, -43.88031400033276)",-19.86327499304756,-43.88031400033276
3919,317568,07316200723,418694,73162,RUA,RUA,VIRGILIO DE MELO FRANCO,723,,139,762,Santa Amélia,316,305,Bairro,Santa Amélia,8,PAMPULHA,31555120.0,"(-19.840865893908806, -43.98180505661145)",-19.84086589390881,-43.98180505661145
3920,65648,03255700130B,17001,32557,RUA,RUA,GURUPA,130,B,434,1443,Vila Nova Cachoeirinha IV,94,348,Vila,Cachoeirinha,4,NORDESTE,31150180.0,"(-19.883356175492516, -43.9472071128945)",-19.88335617549252,-43.9472071128945
3921,318874,30308200185,433052,303082,RUA,RUA,JOSE SILVA PASSOS,185,,117,735,Nova Vista,242,830,Bairro,Boa Vista,3,LESTE,31070022.0,"(-19.886621586410655, -43.89059207315847)",-19.88662158641065,-43.89059207315847
3922,287903,02733200006,401130,27332,RUA,RUA,DA CULTURA,6,,309,1313,Conjunto Paulo VI,42,919,Bairro,Antônio Ribeiro de Abreu,4,NORDESTE,31998030.0,"(-19.83115666038036, -43.88884961228232)",-19.83115666038036,-43.88884961228232
3923,4134,03513600754,139907,35136,RUA,RUA,IZABEL BUENO,754,,149,773,Santa Rosa,57,313,Bairro,Santa Rosa,8,PAMPULHA,31255674.0,"(-19.863315533453868, -43.95000104911686)",-19.863315533453868,-43.95000104911686
3924,48548,10277400080,881859,102774,RUA,RUA,IRACEMA FERREIRA VILELA,80,,45,652,Braúnas,275,325,Bairro,Braúnas,8,PAMPULHA,31365741.0,"(-19.849103396316096, -44.00285144411357)",-19.849103396316096,-44.00285144411357
3925,453228,08472000276,320136,84720,PCA,PRACA,BAGATELLE,276,,203,830,Aeroporto,320,374,Bairro,São Luíz,8,PAMPULHA,31270705.0,"(-19.850880394979928, -43.956476374456805)",-19.850880394979928,-43.956476374456805
3926,513629,12314500195,805326,123145,RUA,RUA,JORGE MARINI,195,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97251327914016, -43.93095219990253)",-19.97251327914016,-43.93095219990253
3927,416507,04745000586B,135311,47450,RUA,RUA,NELSON SOARES,586,B,51,658,Dom Bosco,134,270,Bairro,Dom Bosco,5,NOROESTE,30850620.0,"(-19.917801762232497, -44.00377594252218)",-19.917801762232497,-44.00377594252218
3928,421145,10453700148,176913,104537,AVE,AVENIDA,NENEM LARA ROCHA,148,,174,799,Serra Verde,264,957,Bairro,Serra Verde,9,VENDA NOVA,31630160.0,"(-19.801536168806017, -43.95562567442214)",-19.801536168806017,-43.95562567442214
3929,636201,01585600020B,692563,15856,RUA,RUA,CIPRIANO DE CARVALHO,20,B,239,1161,Cinqüentenário,257,478,Bairro,Cinqüentenário,7,OESTE,30570020.0,"(-19.952367362479823, -43.98299175680572)",-19.952367362479823,-43.98299175680572
3930,589609,03589902800,709812,35899,VIA,VIA,GERALDO DIAS,2800,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30628260.0,"(-20.02281270276456, -44.009107412462015)",-20.02281270276456,-44.009107412462015
3931,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
3932,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
3933,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
3934,366558,01865204333,430667,18652,AVE,AVENIDA,CRISTIANO MACHADO,4333,,122,740,Palmares,74,398,Bairro,dos Palmares,4,NORDESTE,31160525.0,"(-19.874266737535145, -43.928444427186655)",-19.874266737535145,-43.928444427186655
3935,682217,07385600800,874682,73856,AVE,AVENIDA,XIMANGO,800,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30624160.0,"(-20.000730574076695, -43.99851487616975)",-20.00073057407669,-43.99851487616975
3936,755469,01238100104,836365,12381,RUA,RUA,RADIALISTA EMILIO CURTIS,104,,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31578470.0,"(-19.81400153045173, -44.00856092712406)",-19.81400153045173,-44.00856092712406
3937,597644,01315401185A,721603,13154,RUA,RUA,JACAREI,1185,A,128,748,Pindorama,131,728,Bairro,Pindorama,5,NOROESTE,30865030.0,"(-19.913321951913378, -44.022239765222395)",-19.913321951913375,-44.0222397652224
3938,720365,12103600006,751737,121036,RUA,RUA,VIRGEM PEREGRINA,6,,104,721,Maria Helena,9,998,Bairro,Paraúna,9,VENDA NOVA,31680260.0,"(-19.79734241890929, -43.99656516759141)",-19.79734241890929,-43.99656516759141
3939,26925,31356700179,896404,313567,BEC,BECO,FLOR DE SEDA,179,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873416.0,"(-19.80460905321319, -43.901342975028015)",-19.80460905321319,-43.901342975028015
3940,237996,06604300331,345446,66043,RUA,RUA,SILVIO DE OLIVEIRA PACHECO,331,,192,817,Virgínia,149,277,Bairro,Camargos,7,OESTE,30521030.0,"(-19.94532649083958, -44.02091953290186)",-19.94532649083958,-44.02091953290186
3941,296466,00668400527,418692,6684,RUA,RUA,ANDESITA,527,,183,808,União,75,799,Bairro,União,4,NORDESTE,31170480.0,"(-19.881757948796015, -43.91721758012766)",-19.88175794879601,-43.91721758012766
3942,167463,06742400053,205442,67424,RUA,RUA,TEOFILO CASTILHO,53,,235,1157,Itaipu,252,210,Bairro,Itaipu,1,BARREIRO,30662650.0,"(-19.993163437018623, -44.046446718443946)",-19.993163437018623,-44.046446718443946
3943,700375,09894000062,904094,98940,RUA,RUA,RADIALISTA JUSCELINO SOUZA,62,,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31578660.0,"(-19.818480180677273, -44.00554786342356)",-19.818480180677277,-44.00554786342356
3944,42666,31334800715,850429,313348,RUA,RUA,NOSSA SENHORA DO ROSARIO,715,,102,719,Mantiqueira,263,969,Bairro,Mantiqueira,9,VENDA NOVA,,"(-19.785042626480557, -43.9900151084735)",-19.78504262648056,-43.9900151084735
3945,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
3946,236383,01081100757,378850,10811,AVE,AVENIDA,MIGUEL MOYSES,757,,113,731,Nova Gameleira,158,244,Bairro,da Gameleira,7,OESTE,30510190.0,"(-19.942935642220124, -43.992595459653835)",-19.942935642220124,-43.99259545965384
3947,738746,08649200310A,858283,86492,RUA,RUA,DESEMBARGADOR WAGNER BUENO,310,A,216,1065,Jardim Guanabara,38,896,Bairro,Jardim Guanabara,6,NORTE,31742344.0,"(-19.823973120576184, -43.93409953591045)",-19.823973120576184,-43.93409953591045
3948,369995,06162000035,433445,61620,RUA,RUA,SAO BORJA,35,,117,735,Nova Vista,242,830,Bairro,Boa Vista,3,LESTE,31070010.0,"(-19.88983733923862, -43.905480781172464)",-19.88983733923862,-43.905480781172464
